grade,zipcode,lat,long,sqft_living,sqft_living15,sqft_lot,sqft_lot15,sqft_above,sqft_basement,bedrooms,bathrooms,floors,waterfront,view,condition,yr_built,yr_renovated,price
8,98119,47.6391,-122.36,1470,1760,5400,3573,1470,0,2,1.0,1.5,0,0,3,1912,0,865000.0
8,98102,47.6427,-122.327,1380,1380,1389,1249,1380,0,3,2.5,3.0,0,0,3,2008,0,527500.0
8,98103,47.6565,-122.355,2780,1490,4000,4800,1960,820,3,2.75,2.0,0,2,5,1904,0,1025000.0
10,98105,47.6515,-122.278,2390,3720,7875,9075,1980,410,3,2.25,1.0,0,1,3,1948,0,1185000.0
8,98052,47.7061,-122.163,2390,2110,12000,12000,1470,920,4,1.75,1.0,0,0,3,1979,0,650000.0
8,98056,47.5241,-122.193,3290,2750,22649,6119,3290,0,3,2.75,2.0,0,0,4,1993,0,595000.0
7,98115,47.6875,-122.309,850,1450,2850,4015,850,0,2,1.0,1.0,0,0,4,1927,0,489000.0
6,98115,47.688,-122.308,740,1900,4275,4275,740,0,2,1.0,1.0,0,0,5,1924,0,392800.0
8,98006,47.5606,-122.184,2440,2140,11700,10807,1480,960,4,2.5,1.0,0,0,5,1961,0,689000.0
11,98102,47.6295,-122.32,2570,1570,5000,5000,2570,0,3,2.5,2.0,0,0,3,1984,0,1475000.0
6,98146,47.4872,-122.345,1010,1320,10215,10245,1010,0,3,1.0,1.0,0,0,3,1955,0,180000.0
11,98072,47.7666,-122.128,5220,4190,67319,40609,5220,0,5,4.5,2.0,0,0,3,2001,0,1565000.0
7,98136,47.5333,-122.388,930,1760,5000,5228,930,0,2,1.0,1.0,0,3,3,1926,2013,700000.0
7,98178,47.4968,-122.237,2210,2220,7920,7920,1400,810,3,1.75,1.0,0,0,3,1966,0,343000.0
7,98001,47.343,-122.28,1950,1540,8251,8588,1950,0,3,2.5,2.0,0,0,3,1990,0,287600.0
8,98053,47.6872,-122.036,2980,2900,5896,5712,2980,0,4,2.5,2.0,0,0,3,2001,0,610000.0
7,98008,47.5859,-122.122,2230,2230,7957,8040,2230,0,4,1.75,1.0,0,0,4,1967,0,537000.0
7,98133,47.7675,-122.334,1160,1620,7202,8598,1160,0,3,1.0,1.0,0,0,4,1957,0,324000.0
7,98022,47.1959,-122.01,1680,2080,8487,8560,1680,0,3,2.0,1.0,0,0,3,1993,0,305000.0
8,98059,47.4811,-122.149,1680,1850,8712,8797,1680,0,3,1.5,1.0,0,0,3,1964,0,356000.0
6,98198,47.4039,-122.323,1200,1660,9000,9000,1200,0,2,1.0,1.0,0,2,5,1917,0,255000.0
10,98077,47.7646,-122.065,3100,3080,36562,39351,3100,0,4,2.5,2.0,0,0,3,1994,0,700000.0
9,98115,47.681,-122.273,2320,2790,9300,9300,1920,400,2,2.25,1.5,0,4,5,1937,0,1150000.0
8,98040,47.5743,-122.212,2050,3180,16313,10264,2050,0,3,1.75,1.0,0,0,2,1973,0,623000.0
6,98198,47.4217,-122.317,900,1240,8000,8000,900,0,2,1.0,1.0,0,0,4,1954,0,185000.0
9,98112,47.632,-122.289,2340,3480,8828,8526,2340,0,3,2.75,1.0,0,0,4,1954,0,1568000.0
7,98070,47.4189,-122.499,2020,1810,215622,215622,2020,0,3,1.75,2.0,0,0,4,1975,0,490000.0
7,98045,47.4866,-121.786,1570,1740,12196,12196,1570,0,3,1.5,1.0,0,0,4,1972,0,458000.0
8,98039,47.6308,-122.238,2870,2870,16238,16238,2870,0,5,2.5,2.0,0,0,4,1962,0,1555000.0
8,98055,47.4615,-122.214,1870,2290,4657,4795,1870,0,3,2.5,2.0,0,0,3,2000,0,330000.0
8,98027,47.5456,-122.016,1980,2160,3128,2240,1890,90,3,2.5,2.0,0,0,3,2009,0,615000.0
7,98117,47.685,-122.36,1250,1250,4120,4120,980,270,3,1.75,1.0,0,0,4,1925,0,579500.0
8,98126,47.5511,-122.373,1860,1350,2875,4830,1710,150,3,3.0,2.0,0,0,3,2009,0,399950.0
8,98045,47.4832,-121.772,2340,2790,5171,5684,2340,0,3,2.5,2.0,0,0,3,2013,0,439990.0
7,98001,47.3385,-122.282,2080,1500,7200,7350,1050,1030,4,1.75,1.0,0,0,4,1966,0,198000.0
7,98146,47.5131,-122.383,1190,1280,5280,5280,1190,0,3,1.0,1.0,0,0,4,1957,0,410000.0
7,98034,47.7326,-122.194,2090,1510,7505,7416,2090,0,3,1.75,1.0,0,0,3,1967,0,424950.0
9,98052,47.6649,-122.082,2120,2540,3600,4592,2120,0,3,2.5,2.0,0,0,3,2005,0,680000.0
9,98028,47.768,-122.259,2650,3030,9752,9910,2650,0,3,2.75,1.0,0,0,3,1989,0,580000.0
7,98045,47.4431,-121.765,1600,1600,12566,10650,1600,0,3,1.0,1.0,0,0,4,1971,0,240000.0
7,98053,47.6777,-122.035,3880,2620,15025,5300,3880,0,4,2.75,2.0,0,0,3,2004,0,702000.0
6,98146,47.504,-122.362,2320,1620,11250,11250,2320,0,2,1.0,2.0,0,0,4,1942,0,360000.0
7,98045,47.4473,-121.774,1660,1250,11500,11000,1130,530,3,1.75,1.0,0,0,3,1979,0,305000.0
7,98077,47.7427,-122.074,1160,1160,11776,10050,1160,0,3,1.0,1.0,0,0,3,1968,0,305000.0
11,98053,47.6587,-122.022,3790,3410,90169,46951,3790,0,4,3.5,2.0,0,0,3,1998,0,1295000.0
7,98058,47.4658,-122.172,1790,1880,8228,8228,1390,400,3,2.0,1.0,0,0,3,1980,0,317000.0
7,98027,47.522,-122.047,1790,1870,11875,11760,1490,300,4,1.75,1.0,0,0,4,1969,0,410000.0
6,98108,47.5266,-122.316,720,1040,6000,6000,720,0,1,1.0,1.0,0,0,3,1940,0,155000.0
8,98092,47.2584,-122.196,2538,2570,4600,4800,2538,0,3,2.5,2.0,0,0,3,2013,0,335606.0
7,98125,47.7078,-122.288,1480,1710,8381,8050,1480,0,3,2.5,1.0,0,0,4,1968,0,547000.0
7,98103,47.697,-122.347,1070,1070,1200,1200,1070,0,2,1.5,2.0,0,0,3,1999,0,312500.0
9,98033,47.6853,-122.204,3180,2910,9889,8558,2500,680,4,3.75,2.0,0,0,3,2012,0,1149000.0
7,98118,47.5427,-122.272,1110,1110,986,3515,950,160,2,1.5,2.0,0,0,3,2009,0,252500.0
6,98168,47.4874,-122.306,1140,1190,10477,9750,1140,0,3,1.0,1.0,0,0,3,1942,0,158000.0
8,98006,47.5696,-122.127,2500,2580,11779,12055,1550,950,5,3.0,1.0,0,0,4,1971,0,730000.0
9,98058,47.4487,-122.117,2430,2420,4781,4770,2430,0,5,2.5,2.0,0,0,3,2001,0,405000.0
8,98058,47.4496,-122.146,1800,2140,10200,10128,1800,0,3,1.75,1.0,0,0,3,1967,0,442500.0
7,98024,47.5644,-121.898,1340,1460,9750,12900,890,450,3,2.0,1.0,0,0,4,1974,0,324950.0
7,98122,47.6066,-122.304,1010,1330,2820,3000,1010,0,3,2.0,1.5,0,0,3,1905,0,450000.0
8,98103,47.6572,-122.346,1680,1640,1570,4800,1680,0,3,3.0,3.0,0,0,3,2014,0,610950.0
6,98116,47.5577,-122.399,1050,2540,7500,13680,1050,0,2,1.0,1.5,0,3,4,1910,0,521000.0
6,98126,47.5732,-122.372,880,1410,1642,2992,500,380,1,0.5,1.0,0,0,3,1910,0,255000.0
10,98003,47.34,-122.327,4250,3370,23326,15983,2150,2100,6,3.25,1.0,0,3,3,1967,0,465000.0
7,98146,47.5078,-122.337,1040,1040,4590,6120,1040,0,2,1.0,1.0,0,0,3,1954,0,210000.0
7,98106,47.5467,-122.365,870,1300,10492,7987,870,0,2,1.0,1.0,0,0,3,1937,0,382000.0
6,98115,47.6749,-122.323,880,890,3000,3000,880,0,2,1.0,1.0,0,0,3,1924,0,406000.0
7,98042,47.3672,-122.099,1770,1770,4338,6606,1770,0,4,2.5,2.0,0,0,3,2001,0,279900.0
6,98059,47.5091,-122.144,1880,2060,10758,21000,940,940,3,2.0,1.0,0,0,5,1952,0,320000.0
6,98003,47.3266,-122.334,1230,1230,8750,8750,1230,0,3,1.0,1.0,0,0,3,1965,0,205000.0
8,98008,47.6155,-122.121,2650,1680,8610,8316,2650,0,4,2.75,2.0,0,0,3,1959,2007,797000.0
6,98116,47.5828,-122.382,990,2150,8140,5000,990,0,2,1.0,1.0,0,0,1,1910,0,210000.0
7,98108,47.5511,-122.312,1970,1500,6480,6480,1130,840,4,2.0,1.5,0,0,5,1920,0,423000.0
8,98056,47.5041,-122.186,3710,1720,10400,4276,2290,1420,4,3.5,2.0,0,0,3,2002,0,552500.0
10,98052,47.7183,-122.1,2960,2640,42159,25209,2960,0,3,3.0,2.0,0,0,3,1995,0,849000.0
7,98118,47.5579,-122.271,2540,1650,7200,7200,1270,1270,4,1.75,1.0,0,0,4,1947,0,525000.0
9,98007,47.5913,-122.149,1940,2330,55756,10018,1940,0,3,2.0,1.0,0,0,5,1954,0,732000.0
10,98052,47.6776,-122.161,3550,1310,8618,9746,3550,0,4,2.5,2.0,0,0,3,2007,0,880000.0
7,98198,47.3973,-122.312,1643,2270,14616,9940,1643,0,2,1.5,1.0,0,1,4,1954,0,324950.0
8,98177,47.7735,-122.363,1920,2220,7598,7598,1920,0,3,2.0,1.0,0,0,4,1972,0,443500.0
7,98019,47.7317,-121.964,1920,2370,15260,15235,1920,0,3,2.5,2.0,0,0,3,1990,0,372000.0
6,98118,47.5652,-122.281,2380,1300,4500,4500,1470,910,4,2.0,1.5,0,0,3,1926,2014,455000.0
7,98199,47.6505,-122.384,1580,1560,6300,1601,1180,400,3,1.0,1.0,0,0,3,1925,0,535000.0
7,98058,47.4324,-122.145,2600,2180,3839,4800,2600,0,5,2.5,2.0,0,0,3,2005,0,330000.0
9,98034,47.7247,-122.165,2260,2260,3713,3713,2260,0,4,2.5,2.0,0,0,3,2003,0,560000.0
6,98103,47.6872,-122.344,1210,1540,3760,3800,1210,0,4,1.0,1.5,0,0,3,1900,0,452000.0
6,98116,47.5635,-122.394,810,900,5060,5060,810,0,2,1.0,1.0,0,0,3,1941,0,505000.0
7,98126,47.5705,-122.376,2060,1750,4437,4452,1030,1030,3,2.0,1.0,0,0,3,1929,0,460000.0
7,98001,47.2638,-122.243,1630,1610,8018,8397,1630,0,3,2.0,1.0,0,0,3,2003,0,260000.0
7,98133,47.7325,-122.337,1470,1100,4950,5250,1030,440,3,1.75,1.0,0,0,3,1984,0,459500.0
8,98058,47.4464,-122.123,1770,1910,8755,8710,1330,440,3,2.25,1.0,0,0,3,1981,0,327500.0
9,98117,47.7011,-122.392,3890,2870,8342,8342,2840,1050,7,3.5,2.0,0,4,3,1968,0,1185000.0
7,98102,47.5617,-122.385,1070,1120,1155,2594,720,350,3,2.5,2.0,0,0,3,2005,0,330000.0
7,98001,47.3547,-122.285,2180,2050,9220,22400,1090,1090,3,1.75,1.0,0,0,4,1938,0,389000.0
10,98029,47.5491,-122.006,3780,2150,20023,3675,3780,0,4,3.5,2.0,0,2,3,2001,0,970000.0
7,98059,47.4852,-122.162,1530,1700,9406,7682,1270,260,3,2.5,1.0,0,0,3,1993,0,332000.0
9,98030,47.3846,-122.169,2720,2410,8666,8100,2720,0,4,2.5,2.0,0,0,3,1992,0,370000.0
8,98008,47.6183,-122.113,1510,1770,8250,8250,1510,0,3,1.75,1.0,0,0,4,1962,0,516130.0
7,98126,47.5601,-122.378,2460,1760,5750,4830,1620,840,4,1.75,1.5,0,3,5,1919,0,675000.0
9,98077,47.7406,-122.07,3490,2850,18521,18521,3490,0,4,2.5,2.0,0,0,4,1990,0,734000.0
11,98109,47.6292,-122.355,3730,3730,7071,7680,3730,0,4,3.25,3.0,0,2,3,1985,0,1775000.0
6,98168,47.4949,-122.3,1320,1190,8865,6490,1320,0,2,1.0,1.0,0,0,4,1943,0,215000.0
7,98116,47.5711,-122.386,1320,1320,5000,4179,1320,0,3,1.0,1.5,0,0,3,1912,0,201500.0
8,98133,47.7604,-122.356,1570,1660,7187,8775,1170,400,3,2.25,1.0,0,0,4,1980,0,476000.0
7,98008,47.6149,-122.124,1690,2050,35346,37846,1690,0,4,2.0,1.0,0,0,3,1967,0,612500.0
11,98040,47.5263,-122.227,3820,2900,24166,18786,3310,510,4,3.25,2.0,0,1,4,1990,0,1250000.0
11,98014,47.664,-121.878,6530,1280,871200,858132,6530,0,4,5.5,2.0,0,2,3,2008,0,1600000.0
8,98065,47.5319,-121.867,2200,2400,4544,5431,2200,0,3,2.5,2.0,0,0,3,2000,0,525000.0
6,98106,47.515,-122.362,970,1570,13700,10880,970,0,2,1.0,1.0,0,0,3,1949,0,300000.0
7,98108,47.5288,-122.325,1320,1010,5750,5700,1320,0,3,1.0,1.5,0,0,3,1913,0,279000.0
7,98112,47.6205,-122.294,1140,1520,5400,4800,1140,0,2,1.0,1.0,0,0,5,1908,0,549000.0
8,98199,47.6573,-122.399,2130,1750,5001,6000,1330,800,2,2.5,1.0,0,0,5,1972,0,707000.0
8,98103,47.6627,-122.355,1720,1720,5000,5000,1720,0,5,1.5,1.5,0,0,3,1915,0,775000.0
8,98022,47.2117,-121.99,1390,1264,6005,5550,1390,0,3,2.0,2.0,0,0,3,2005,0,267000.0
10,98074,47.6348,-122.038,3040,2540,11651,11815,3040,0,4,3.0,2.0,0,0,3,1987,0,691000.0
7,98107,47.6674,-122.365,1320,1700,5000,5000,1090,230,3,1.0,1.0,0,0,4,1920,0,594000.0
8,98008,47.6434,-122.115,3655,2530,51836,8606,2174,1481,5,3.0,1.0,0,0,5,1955,0,740000.0
7,98117,47.6765,-122.381,710,1530,5100,5100,710,0,2,1.0,1.0,0,0,5,1905,0,402000.0
7,98042,47.3574,-122.158,1260,1260,6223,6553,820,440,3,1.75,1.0,0,0,3,1983,0,210000.0
7,98065,47.5307,-121.875,2070,2230,4697,4437,2070,0,3,2.5,2.0,0,0,3,2002,0,405000.0
10,98074,47.6304,-122.051,2090,2660,10306,11481,2090,0,4,2.5,2.0,0,0,3,1986,0,632500.0
7,98008,47.6253,-122.119,2150,1100,8925,7875,2150,0,3,1.75,1.0,0,0,4,1960,0,437400.0
7,98102,47.6404,-122.325,2230,1280,4400,1800,1730,500,5,3.0,2.0,0,0,3,1913,0,920000.0
7,98002,47.2872,-122.212,1480,1370,10588,10588,1480,0,3,1.5,1.0,0,0,3,1957,0,224000.0
7,98034,47.7223,-122.16,970,1540,5000,5000,970,0,2,2.0,1.0,0,0,3,1983,0,325000.0
7,98108,47.5634,-122.298,1240,1520,1546,2468,1240,0,2,2.5,2.0,0,0,3,2007,0,330000.0
8,98030,47.3627,-122.199,2483,1943,6870,6434,2483,0,4,3.0,2.0,0,0,3,2005,0,360000.0
7,98055,47.4906,-122.204,1220,1120,5000,5000,860,360,2,1.75,1.0,0,0,5,1921,0,253000.0
7,98109,47.6295,-122.346,2400,2230,3520,1419,1370,1030,4,3.75,1.0,0,0,3,1924,2005,885000.0
8,98003,47.3525,-122.304,1550,1650,6022,5627,1550,0,3,2.25,2.0,0,0,3,1989,0,266000.0
7,98116,47.5645,-122.397,1730,1370,5750,5750,1250,480,3,1.5,1.0,0,0,3,1947,0,550000.0
9,98052,47.7056,-122.119,3290,3130,5600,5600,2670,620,5,3.5,2.0,0,0,3,2004,0,775000.0
7,98118,47.5598,-122.27,2240,1530,5580,4800,1830,410,4,3.0,2.0,0,0,5,1949,0,530000.0
7,98074,47.6205,-122.063,970,1230,10000,7500,970,0,3,2.0,1.0,0,0,5,1972,0,339300.0
6,98055,47.4896,-122.204,1000,980,4500,4837,1000,0,2,1.0,1.0,0,0,3,1916,0,207100.0
7,98031,47.3976,-122.166,1740,2090,10836,7500,910,830,3,2.25,1.0,0,0,3,1981,0,252000.0
8,98103,47.6534,-122.355,1400,1350,1312,1312,1400,0,3,2.5,3.5,0,0,3,2007,0,563500.0
6,98146,47.506,-122.335,740,980,6250,6957,740,0,2,1.0,1.0,0,0,3,1942,0,114975.0
8,98023,47.2956,-122.374,2060,1630,7720,7720,2060,0,4,2.5,2.0,0,0,3,1995,0,242550.0
10,98075,47.5819,-122.047,2760,2760,5670,6600,2760,0,4,2.75,2.0,0,0,3,2014,0,847093.0
8,98034,47.722,-122.194,1540,1630,7773,7340,1540,0,3,2.5,2.0,0,0,4,1982,0,439950.0
7,98042,47.3414,-122.117,2500,2060,35245,153766,1580,920,3,2.75,1.0,0,0,3,2000,0,397900.0
8,98070,47.4022,-122.464,1995,2142,115670,29375,1995,0,2,1.5,1.5,0,1,4,1991,0,645000.0
6,98011,47.7669,-122.206,990,1300,15120,11500,990,0,2,1.0,1.0,0,0,4,1953,0,325000.0
7,98038,47.3864,-122.03,1860,1530,9210,8091,1860,0,3,2.25,2.0,0,0,3,1994,0,280000.0
7,98032,47.3661,-122.29,1420,2060,14850,8800,1020,400,3,2.5,1.0,0,0,4,1963,0,260000.0
6,98045,47.481,-121.788,2240,1780,94960,43400,2240,0,5,3.0,1.0,0,0,3,1985,0,313500.0
10,98040,47.527,-122.228,3320,3240,19850,15470,2040,1280,4,3.5,1.0,0,2,4,1977,0,1025000.0
9,98029,47.5516,-122.03,2590,2590,35640,31200,2590,0,3,2.5,1.0,0,0,3,1987,0,660000.0
7,98027,47.5246,-122.044,2230,1760,9460,10878,1480,750,4,2.75,1.0,0,0,5,1960,0,550000.0
7,98001,47.3186,-122.289,1100,1616,32700,32700,1100,0,3,1.5,1.0,0,0,3,1967,0,194820.0
9,98023,47.3067,-122.394,2370,2530,9102,9883,2370,0,3,2.5,2.0,0,0,3,1990,0,330000.0
7,98031,47.4034,-122.188,1720,1720,3407,3407,1720,0,3,2.5,2.0,0,0,3,1992,0,245000.0
9,98031,47.4084,-122.169,2905,2900,4874,5271,2905,0,4,2.5,2.0,0,0,3,2003,0,365000.0
7,98133,47.7289,-122.338,1390,1230,6160,6160,1390,0,3,1.0,1.0,0,0,4,1949,0,396000.0
8,98058,47.4519,-122.13,2450,2310,9432,9100,2450,0,5,2.25,2.0,0,0,3,1973,0,359950.0
8,98029,47.5714,-122.005,2290,2100,6738,6261,2290,0,4,2.5,2.0,0,0,3,1996,0,570000.0
7,98109,47.6431,-122.356,1880,2090,3720,4095,1880,0,4,1.75,1.5,0,0,4,1924,0,860000.0
7,98115,47.6725,-122.272,1630,2320,7475,7475,1160,470,3,1.5,1.0,0,1,3,1940,0,650000.0
10,98077,47.7478,-122.036,3320,3270,38032,37804,3320,0,4,2.5,2.0,0,0,4,1991,0,805000.0
7,98188,47.4676,-122.296,2100,1760,7305,7308,1050,1050,4,2.25,1.0,0,0,4,1963,0,335000.0
7,98117,47.6871,-122.391,1280,980,3880,3880,1280,0,3,1.75,1.5,0,0,5,1916,0,520000.0
8,98023,47.3098,-122.381,2190,1980,8000,8000,2190,0,3,1.75,1.0,0,0,4,1967,0,313000.0
7,98177,47.7683,-122.359,1570,1570,9467,9100,1570,0,3,1.0,1.0,0,0,3,1954,0,360000.0
8,98112,47.6196,-122.297,1640,1630,1204,3136,1640,0,3,2.25,3.0,0,0,3,2014,0,772000.0
8,98038,47.3454,-122.039,2500,2500,5831,5188,2500,0,4,2.5,2.0,0,0,3,2007,0,350000.0
8,98003,47.2716,-122.297,3181,2056,5831,24393,3181,0,4,2.5,2.0,0,0,3,2014,0,379900.0
10,98024,47.5607,-121.961,4200,2370,210394,184694,4200,0,4,3.25,2.0,0,0,4,1993,0,1650000.0
8,98103,47.654,-122.342,2920,1620,2808,1544,2140,780,5,3.0,2.0,0,0,3,1960,1992,830000.0
7,98033,47.7005,-122.174,2510,1220,13695,12500,1280,1230,4,2.0,1.0,0,0,4,1961,2001,581000.0
8,98199,47.6481,-122.405,3250,1840,5797,5797,2370,880,3,3.75,2.0,0,2,4,1951,0,967500.0
7,98034,47.7206,-122.197,1430,1890,9583,11100,1430,0,3,2.0,1.0,0,0,4,1964,0,453000.0
8,98155,47.7555,-122.307,2940,1850,8624,8031,1690,1250,7,3.0,1.0,0,0,3,1977,0,420000.0
8,98003,47.2641,-122.312,2410,2380,7846,7914,2410,0,4,2.5,2.0,0,0,3,1992,0,334950.0
7,98166,47.4546,-122.337,2190,1620,27260,39480,2190,0,5,1.75,1.0,0,0,4,1947,1974,310000.0
8,98001,47.3058,-122.277,2575,2575,4725,5323,2575,0,4,2.5,2.0,0,0,3,2011,0,359000.0
7,98059,47.4998,-122.15,2480,2950,4504,4504,2480,0,4,2.5,2.0,0,0,3,2005,0,425000.0
8,98027,47.5157,-121.924,1320,1830,48787,155073,1320,0,2,2.5,1.0,0,0,3,2004,0,361000.0
7,98178,47.4945,-122.22,1740,880,11547,78408,1740,0,3,1.75,1.0,0,0,3,1954,0,245000.0
7,98133,47.7024,-122.355,1300,1290,3844,3844,1300,0,3,1.75,1.0,0,0,3,1985,0,369000.0
8,98107,47.6684,-122.365,1150,1450,1193,1640,1020,130,3,2.5,2.0,0,0,3,2006,0,436000.0
7,98023,47.3031,-122.385,1700,1700,7992,8030,950,750,2,2.0,1.0,0,0,4,1980,0,274000.0
7,98032,47.3582,-122.284,1900,1700,10950,11850,1400,500,4,2.25,1.0,0,0,4,1959,0,290000.0
7,98106,47.551,-122.356,1890,1590,6156,6954,980,910,4,2.5,1.0,0,0,3,1980,0,325000.0
7,98059,47.4793,-122.122,2200,2650,16288,6620,1290,910,4,2.75,1.0,0,0,3,1980,0,475000.0
7,98003,47.3171,-122.316,1040,1200,8125,9375,1040,0,3,1.0,1.0,0,0,3,1956,0,210000.0
8,98070,47.3624,-122.455,1400,2390,45738,56628,1400,0,3,2.0,2.0,0,0,4,1981,0,410000.0
7,98136,47.5518,-122.385,1490,1700,6000,6000,1490,0,4,1.0,1.5,0,0,3,1918,0,570000.0
7,98118,47.5553,-122.288,1230,1510,9600,6600,1230,0,3,1.0,1.0,0,0,3,1952,0,392000.0
8,98040,47.5351,-122.223,2410,2530,9886,10658,1990,420,4,2.5,1.0,0,0,5,1975,0,938000.0
7,98168,47.509,-122.313,1870,1870,42070,19965,1870,0,3,1.5,1.0,0,0,3,1953,0,285000.0
8,98126,47.5473,-122.371,820,1770,1060,1924,760,60,1,1.0,1.0,0,0,3,2007,0,219500.0
9,98115,47.6831,-122.325,1850,1810,1330,2071,1560,290,3,2.5,2.5,0,0,3,2004,0,827000.0
7,98024,47.5602,-121.86,1050,1460,57499,42688,1050,0,3,1.5,1.0,0,0,3,1975,0,378000.0
7,98034,47.7356,-122.191,1520,1520,7700,7500,1520,0,4,1.75,1.0,0,0,4,1967,0,499950.0
8,98103,47.662,-122.349,1780,1380,4200,3333,1780,0,3,1.5,1.5,0,0,4,1916,0,588000.0
7,98065,47.5319,-121.85,2070,1970,4310,3748,2070,0,4,2.5,2.0,0,0,3,2004,0,430000.0
7,98019,47.7348,-121.984,2700,1830,24539,11000,2120,580,3,1.5,2.0,0,0,3,1977,2014,524950.0
7,98022,47.1775,-122.022,3730,1880,16980,16963,2150,1580,4,1.75,1.0,0,0,4,1974,0,360000.0
7,98042,47.3536,-122.142,1850,1750,5674,6875,1850,0,4,2.5,2.0,0,0,3,1993,0,290000.0
8,98042,47.3922,-122.165,2240,1920,5105,5288,2240,0,4,2.5,2.0,0,0,4,2002,0,325000.0
7,98059,47.4768,-122.155,2330,1690,14322,10010,1180,1150,5,1.75,1.0,0,0,4,1968,0,350000.0
8,98117,47.6845,-122.375,1130,1330,4445,4445,1130,0,3,2.25,1.5,0,0,4,1930,0,672000.0
7,98003,47.3179,-122.331,1400,1660,9546,8550,1400,0,3,1.75,1.0,0,0,4,1984,0,217500.0
8,98126,47.5576,-122.376,2020,1410,4840,4840,1200,820,4,2.25,1.5,0,0,5,1925,0,430000.0
7,98117,47.6892,-122.386,2190,1370,4900,4606,1490,700,5,3.0,2.0,0,0,5,1940,0,588000.0
7,98074,47.6192,-122.055,2020,1670,9750,9600,1100,920,4,1.75,1.0,0,0,3,1975,0,390000.0
7,98003,47.3311,-122.326,1660,1890,11060,11060,1110,550,3,1.0,1.0,0,0,4,1962,0,247500.0
10,98008,47.5724,-122.104,4360,2670,8175,8525,3940,420,4,4.0,2.5,1,4,3,2007,0,2300000.0
8,98117,47.6998,-122.367,1460,1460,1180,1224,1460,0,3,3.0,3.0,0,0,3,2006,0,437000.0
7,98038,47.3655,-122.017,2090,2040,3821,4200,2090,0,3,2.5,2.0,0,0,3,2008,0,355900.0
8,98040,47.526,-122.225,3300,3250,15375,15375,2820,480,4,2.25,1.5,0,3,3,1933,1984,1250000.0
9,98006,47.5507,-122.141,3120,3240,12406,13141,1940,1180,3,2.5,2.0,0,2,3,1983,0,850000.0
10,98075,47.5959,-122.014,4180,1800,12042,6052,4180,0,5,4.0,2.0,0,0,3,2014,0,1255780.0
7,98004,47.6245,-122.193,1440,2080,10330,10327,1440,0,3,1.0,1.0,0,0,4,1952,0,805500.0
7,98059,47.5067,-122.163,1810,1770,7210,7210,1210,600,3,2.5,1.0,0,0,5,1968,0,420000.0
6,98027,47.5378,-122.043,1480,1510,13280,8723,1480,0,3,1.0,2.5,0,0,3,1940,0,455000.0
8,98023,47.3066,-122.394,1830,2490,10873,8976,1830,0,3,2.0,1.0,0,0,3,1989,0,305000.0
7,98118,47.5563,-122.281,1770,1640,3332,4000,1630,140,4,2.0,2.0,0,0,3,1924,1975,447500.0
7,98106,47.5569,-122.363,1490,1490,1294,1283,1220,270,3,2.25,2.0,0,0,3,2010,0,309000.0
7,98103,47.6859,-122.339,1810,1518,4064,2945,1810,0,3,2.0,1.5,0,0,3,1925,0,550000.0
8,98092,47.3041,-122.066,1900,1950,36769,35847,1900,0,3,1.75,1.0,0,0,3,1987,0,335000.0
7,98027,47.54,-122.026,1290,1370,1237,942,1060,230,3,1.75,2.0,0,0,3,2008,0,288790.0
9,98122,47.6149,-122.287,3470,3010,8000,8000,2360,1110,4,2.25,1.5,0,1,3,1906,2002,1727000.0
7,98115,47.6902,-122.306,1610,1120,1778,2187,1610,0,3,2.5,3.0,0,0,3,2002,0,380000.0
7,98042,47.3666,-122.084,1670,1660,6824,7586,1300,370,3,2.0,1.0,0,0,3,1990,0,223000.0
7,98053,47.683,-122.035,1650,1650,5683,4193,1650,0,3,2.5,2.0,0,0,3,2003,0,500000.0
8,98074,47.6331,-122.027,2130,1890,7199,7546,2130,0,3,2.5,2.0,0,0,3,1990,0,546500.0
7,98003,47.3343,-122.306,1250,1280,9774,8850,1250,0,3,1.0,1.0,0,0,4,1969,0,230000.0
7,98125,47.7276,-122.312,1500,1420,6337,6337,1500,0,3,1.5,1.0,0,0,5,1953,0,270000.0
6,98106,47.5306,-122.354,1170,1130,4000,4000,720,450,3,1.75,1.0,0,0,3,1943,2013,315000.0
8,98029,47.5535,-122.028,2650,2650,30500,30500,1680,970,4,2.5,1.0,0,0,4,1960,0,715000.0
9,98014,47.6087,-121.895,2210,2000,70567,73616,2210,0,3,2.5,2.0,0,3,3,1995,0,509950.0
9,98001,47.3457,-122.27,1824,2409,7120,6264,1824,0,3,2.0,1.0,0,0,3,2010,0,375900.0
7,98042,47.3438,-122.073,1720,1990,17235,35048,1440,280,3,2.25,1.0,0,0,4,1974,0,286900.0
8,98059,47.4762,-122.156,1780,1710,9720,9790,1280,500,3,2.25,1.0,0,0,3,1981,0,292000.0
8,98052,47.6344,-122.107,1350,1790,2560,2560,1350,0,2,2.0,1.0,0,0,3,1976,0,335000.0
8,98115,47.6747,-122.295,2710,2060,4500,4500,1880,830,3,2.0,1.5,0,0,4,1929,0,805000.0
6,98117,47.6929,-122.36,910,1480,4191,6050,910,0,2,1.0,1.0,0,0,3,1910,0,275000.0
7,98118,47.5391,-122.274,1660,1530,5665,5665,920,740,3,1.5,1.0,0,0,5,1918,0,425000.0
9,98008,47.6218,-122.094,2960,2960,9350,11745,2960,0,3,2.5,2.0,0,2,4,1978,0,740000.0
